item_num,ele1,description,fabrication_id,item_size,inventory_type,season,season_yr,prod_line,sbu_id,ats,avail_date,warehouse_id,inv_status,cc_sort,company,item_image,item_description_long,commodity,commodity_description,item_num_display,wholesale,msrp,landed_cost,compute_0025,latest_receipt_date,body_number,image_file_path,ele2,ele3,ele4,ele5,item_class,collection_group_code,description
LMNTR,700,YELLOW,,326  ,S,S ,2024,ROSS,CDL,2400,03/09/2024,DIR,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\LMNTR.JPG,LEMON TREE SET OF 6 PRINTED  PLACEMATS 1,TABLECLOTH,TABLECLOTH,LMNTR-700-326,0,0,2.64,A,,NTR,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,326, , , ,FG  ,COR       ,CORE
LMNVNS,700,YELLOW,,301  ,S,S ,2024,ROSS,CDL,1400,03/29/2024,DIR,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\LMNVNS.JPG,LEMON VINES 52/70 TABLECLOTH,TABLECLOTH,TABLECLOTH,LMNVNS-700-301,0,0,2.02,A,,NVNS,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,301, , , ,FG  ,CORE      ,CORE
LMNVNS,700,YELLOW,,302  ,S,S ,2024,ROSS,CDL,1200,03/29/2024,DIR,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\LMNVNS.JPG,LEMON VINES 60/84 TABLECLOTH,TABLECLOTH,TABLECLOTH,LMNVNS-700-302,0,0,2.43,A,,NVNS,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,302, , , ,FG  ,CORE      ,CORE
LMNVNS,700,YELLOW,,304  ,S,S ,2024,ROSS,CDL,1200,03/29/2024,DIR,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\LMNVNS.JPG,LEMON VINES 60/104 TABLECLOTH,TABLECLOTH,TABLECLOTH,LMNVNS-700-304,0,0,2.84,A,,NVNS,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,304, , , ,FG  ,CORE      ,CORE
LMNVNS,700,YELLOW,,326  ,S,S ,2024,ROSS,CDL,0,,DIR,ON HAND,1,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\LMNVNS.JPG,LEMON VINES SET OF 6 PRINTED PLACEMAT,TABLECLOTH,TABLECLOTH,LMNVNS-700-326,0,0,2.64,A,,NVNS,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,326, , , ,FG  ,COR       ,CORE
LMNVNS,700,YELLOW,,326  ,S,S ,2024,ROSS,CDL,0,01/27/2024,DIR,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\LMNVNS.JPG,LEMON VINES SET OF 6 PRINTED PLACEMAT,TABLECLOTH,TABLECLOTH,LMNVNS-700-326,0,0,2.64,A,,NVNS,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,326, , , ,FG  ,COR       ,CORE
LMSQY,700,YELLOW,,206  ,S,F ,2020,TJX ,CDL,1800,02/04/2024,AZ ,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\LMSQY.JPG,LEMON SQUEEZY KT 18X28,KITCHEN,KITCHEN TOWELS,LMSQY-700-206,0,0,1.94,A,2/7/2023 00:00:00,SQY,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,206, , , ,FG  ,STOCK     ,STOCK
LMSQY,700,YELLOW,,206  ,S,F ,2020,TJX ,CDL,6,11/14/2020,DIR,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\LMSQY.JPG,LEMON SQUEEZY KT 18X28,KITCHEN,KITCHEN TOWELS,LMSQY-700-206,0,0,1.94,A,2/7/2023 00:00:00,SQY,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,206, , , ,FG  ,STOCK     ,STOCK
LMSQY,700,YELLOW,,210  ,S,F ,2020,TJX ,CDL,-80,,DIR,ON HAND,1,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\LMSQY.JPG,LEMON SQUEEZY 2PK MINI OVEN MITTENS,OVEN MITTS,OVEN MITTS,LMSQY-700-210,0,0,2.09,A,6/1/2023 00:00:00,SQY,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,210, , , ,FG  ,STOCK     ,STOCK
LMSQY,700,YELLOW,,210  ,S,F ,2020,TJX ,CDL,1800,01/25/2024,AZ ,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\LMSQY.JPG,LEMON SQUEEZY 2PK MINI OVEN MITTENS,OVEN MITTS,OVEN MITTS,LMSQY-700-210,0,0,2.09,A,6/1/2023 00:00:00,SQY,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,210, , , ,FG  ,STOCK     ,STOCK
LMSQY,700,YELLOW,,211  ,S,F ,2020,TJX ,CDL,192,,AZ ,ON HAND,1,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\LMSQY.JPG,LEMON SQUEEZY 2PK DRY MAT,DRYMAT,DRY MAT,LMSQY-700-211,0,0,2.31822,A,6/1/2023 00:00:00,SQY,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,211, , , ,FG  ,STOCK     ,STOCK
LMSQY,700,YELLOW,,211  ,S,F ,2020,TJX ,CDL,1800,01/25/2024,AZ ,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\LMSQY.JPG,LEMON SQUEEZY 2PK DRY MAT,DRYMAT,DRY MAT,LMSQY-700-211,0,0,2.31822,A,6/1/2023 00:00:00,SQY,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,211, , , ,FG  ,STOCK     ,STOCK
LMSQY,700,YELLOW,,212  ,S,S ,2023,TJX ,CDL,-80,,DIR,ON HAND,1,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\LMSQY.JPG,LEMON SQUEEZE 3PK 18X28 KT,KITCHEN,KITCHEN TOWELS,LMSQY-700-212,0,0,2.3,A,12/26/2023 00:00:00,SQY,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,212, , , ,FG  ,STOCK     ,STOCK
LMSQY,700,YELLOW,,212  ,S,S ,2023,TJX ,CDL,0,,AZ ,ON HAND,1,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\LMSQY.JPG,LEMON SQUEEZE 3PK 18X28 KT,KITCHEN,KITCHEN TOWELS,LMSQY-700-212,0,0,2.3,A,12/26/2023 00:00:00,SQY,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,212, , , ,FG  ,STOCK     ,STOCK
LNDN2PRS,001,BLACK,,207  ,S,S ,2024,ROSS,CDL,0,,DIR,ON HAND,1,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\LNDN2PRS.JPG,LONDON TO PARIS 2PK KITCHEN TOWEL 16X26,KITCHEN,KITCHEN TOWELS,LNDN2PRS-001-207,0,0,1.48,A,,DN2P,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,207, , , ,FG  ,COR       ,CORE
LNDN2PRS,001,BLACK,,207  ,S,S ,2024,ROSS,CDL,0,01/30/2024,DIR,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\LNDN2PRS.JPG,LONDON TO PARIS 2PK KITCHEN TOWEL 16X26,KITCHEN,KITCHEN TOWELS,LNDN2PRS-001-207,0,0,1.48,A,,DN2P,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,207, , , ,FG  ,COR       ,CORE
LNLVS,107,NATURAL,,106  ,S,S ,2021,TJX ,CDL,276,,AZ ,ON HAND,1,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\LNLVS.JPG,LENI LEAVES 72X72 SC W/O HOOKS,SHOWER,SHOWER CURTAINS 72X72 MICROFI ,LNLVS-107-106,0,0,3.20918,A,12/15/2023 00:00:00,LVS,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,106, , , ,FG  ,STOCK     ,STOCK
LNLVS,107,NATURAL,,106  ,S,S ,2021,TJX ,CDL,1500,01/21/2022,POE,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\LNLVS.JPG,LENI LEAVES 72X72 SC W/O HOOKS,SHOWER,SHOWER CURTAINS 72X72 MICROFI ,LNLVS-107-106,0,0,3.20918,A,12/15/2023 00:00:00,LVS,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,106, , , ,FG  ,STOCK     ,STOCK
LNLVS,107,NATURAL,,106  ,S,S ,2021,TJX ,CDL,416,01/22/2024,DIR,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\LNLVS.JPG,LENI LEAVES 72X72 SC W/O HOOKS,SHOWER,SHOWER CURTAINS 72X72 MICROFI ,LNLVS-107-106,0,0,3.20918,A,12/15/2023 00:00:00,LVS,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,106, , , ,FG  ,STOCK     ,STOCK
LNLVS,107,NATURAL,,106  ,S,S ,2021,TJX ,CDL,5000,02/15/2024,POE,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\LNLVS.JPG,LENI LEAVES 72X72 SC W/O HOOKS,SHOWER,SHOWER CURTAINS 72X72 MICROFI ,LNLVS-107-106,0,0,3.20918,A,12/15/2023 00:00:00,LVS,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,106, , , ,FG  ,STOCK     ,STOCK
LNLVS,300,GREEN,,106  ,S,S ,2023,TJX ,CDL,0,,AZ ,ON HAND,1,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\LNLVS.JPG,LENI LEAVES 72X72 SC WITHOUT HOOKS,SHOWER,SHOWER CURTAINS 72X72 MICROFI ,LNLVS-300-106,0,0,3.9675,A,12/1/2023 00:00:00,LVS,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,106, , , ,FG  ,,
LNLVS,300,GREEN,,106  ,S,S ,2023,TJX ,CDL,29,01/04/2024,AZ ,ETA,2,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\LNLVS.JPG,LENI LEAVES 72X72 SC WITHOUT HOOKS,SHOWER,SHOWER CURTAINS 72X72 MICROFI ,LNLVS-300-106,0,0,3.9675,A,12/1/2023 00:00:00,LVS,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,106, , , ,FG  ,,
LNLVS,300,GREEN,,106  ,S,S ,2023,TJX ,CDL,16,10/27/2023,AZ ,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\LNLVS.JPG,LENI LEAVES 72X72 SC WITHOUT HOOKS,SHOWER,SHOWER CURTAINS 72X72 MICROFI ,LNLVS-300-106,0,0,3.9675,A,12/1/2023 00:00:00,LVS,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,106, , , ,FG  ,,
LNLVS,402,INDIGO,,106  ,S,S ,2023,TJX ,CDL,14,,AZ ,ON HAND,1,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\LNLVS.JPG,LENI LEAVES 72X72 SHOWER CURTAIN,SHOWER,SHOWER CURTAINS 72X72 MICROFI ,LNLVS-402-106,0,0,3.96614,A,11/7/2023 00:00:00,LVS,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,106, , , ,FG  ,,
LNLVS,460,TEAL,,106  ,S,S ,2021,TJX ,CDL,0,,AZ ,ON HAND,1,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\LNLVS.JPG,LENI LEAVES 72X72 SC W/O HOOKS,SHOWER,SHOWER CURTAINS 72X72 MICROFI ,LNLVS-460-106,0,0,3.95778,A,11/15/2023 00:00:00,LVS,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,106, , , ,FG  ,STOCK     ,STOCK
LNLVS,460,TEAL,,106  ,S,S ,2021,TJX ,CDL,1500,01/21/2022,POE,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\LNLVS.JPG,LENI LEAVES 72X72 SC W/O HOOKS,SHOWER,SHOWER CURTAINS 72X72 MICROFI ,LNLVS-460-106,0,0,3.95778,A,11/15/2023 00:00:00,LVS,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,106, , , ,FG  ,STOCK     ,STOCK
LNLVS,460,TEAL,,106  ,S,S ,2021,TJX ,CDL,560,01/22/2024,DIR,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\LNLVS.JPG,LENI LEAVES 72X72 SC W/O HOOKS,SHOWER,SHOWER CURTAINS 72X72 MICROFI ,LNLVS-460-106,0,0,3.95778,A,11/15/2023 00:00:00,LVS,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,106, , , ,FG  ,STOCK     ,STOCK
LNLVS,460,TEAL,,106  ,S,S ,2021,TJX ,CDL,3000,02/02/2024,POE,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\LNLVS.JPG,LENI LEAVES 72X72 SC W/O HOOKS,SHOWER,SHOWER CURTAINS 72X72 MICROFI ,LNLVS-460-106,0,0,3.95778,A,11/15/2023 00:00:00,LVS,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,106, , , ,FG  ,STOCK     ,STOCK
LNLVS,460,TEAL,,106  ,S,S ,2021,TJX ,CDL,4000,02/15/2024,POE,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\LNLVS.JPG,LENI LEAVES 72X72 SC W/O HOOKS,SHOWER,SHOWER CURTAINS 72X72 MICROFI ,LNLVS-460-106,0,0,3.95778,A,11/15/2023 00:00:00,LVS,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,106, , , ,FG  ,STOCK     ,STOCK
LNR,120,NAT GREY,,120  ,S,F ,2023,ATH ,CDL,0,,AZ ,ON HAND,1,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\LNR.JPG,LUNAR PRINTED 13PC SC SET,SHOWER,SHOWER CURTAINS 72X72 MICROFI ,LNR-120-120,0,0,2.35,A,,R,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,120, , , ,FG  ,,
LNR,120,NAT GREY,,120  ,S,F ,2023,ATH ,CDL,0,05/24/2024,AZ ,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\LNR.JPG,LUNAR PRINTED 13PC SC SET,SHOWER,SHOWER CURTAINS 72X72 MICROFI ,LNR-120-120,0,0,2.35,A,,R,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,120, , , ,FG  ,,
LNRFRMT,100,WHITE,,110  ,S,F ,2020,ATH ,CDL,12,,AZ ,ON HAND,1,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\LNRFRMT.JPG,LINEAR FAIRMOUNT FINGER TIP TOWEL,FINGER TIP,FINGER TIP TOWELS,LNRFRMT-100-110,0,0,0.74102,A,6/9/2021 00:00:00,RFRM,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,110, , , ,FG  ,,
LNWRKFLWR,107,NATURAL,,207  ,S,S ,2022,ROSS,CDL,2400,05/28/2022,DIR,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\LNWRKFLWR.JPG,LINEWORK FLOWERS 2PK 16X26 KT,KITCHEN,KITCHEN TOWELS,LNWRKFLWR-107-207,0,0,1.53,A,,WRKF,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,207, , , ,FG  ,,
LNWRKLF,001,BLACK,,106  ,S,S ,2024,ROSS,CDL,0,,DIR,ON HAND,1,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\LNWRKLF.JPG,LINEWORK LEAF 72X72 SHOWER CURTAIN,SHOWER,SHOWER CURTAINS 72X72 MICROFI ,LNWRKLF-001-106,0,0,2,A,,WRKL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,106, , , ,FG  ,COR       ,CORE
LNWRKLF,001,BLACK,,106  ,S,S ,2024,ROSS,CDL,0,01/27/2024,DIR,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\LNWRKLF.JPG,LINEWORK LEAF 72X72 SHOWER CURTAIN,SHOWER,SHOWER CURTAINS 72X72 MICROFI ,LNWRKLF-001-106,0,0,2,A,,WRKL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,106, , , ,FG  ,COR       ,CORE
LOGAN,001,BLACK,,070  ,S,F ,2021,ATH ,CDL,0,,DIR,ON HAND,1,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\LOGAN.JPG,LASH OVERSIZED PILLOW - BLACK,PILLOW,PILLOW,LOGAN-001-070,0,0,3.09,A,9/4/2023 00:00:00,GAN,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,070, , , ,FG  ,CORE      ,CORE
LOGAN,001,BLACK,,070  ,S,F ,2021,ATH ,CDL,2320,01/05/2024,DIR,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\LOGAN.JPG,LASH OVERSIZED PILLOW - BLACK,PILLOW,PILLOW,LOGAN-001-070,0,0,3.09,A,9/4/2023 00:00:00,GAN,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,070, , , ,FG  ,CORE      ,CORE
LOGAN,001,BLACK,,070  ,S,F ,2021,ATH ,CDL,0,05/09/2023,DIR,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\LOGAN.JPG,LASH OVERSIZED PILLOW - BLACK,PILLOW,PILLOW,LOGAN-001-070,0,0,3.09,A,9/4/2023 00:00:00,GAN,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,070, , , ,FG  ,CORE      ,CORE
LOGAN,020,GREY,,070  ,S,F ,2021,ATH ,CDL,0,,DIR,ON HAND,1,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\LOGAN.JPG,LASH OVERSIZED PILLOW - GREY,PILLOW,PILLOW,LOGAN-020-070,0,0,3.11,A,12/7/2023 00:00:00,GAN,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,070, , , ,FG  ,CORE      ,CORE
LOGAN,020,GREY,,070  ,S,F ,2021,ATH ,CDL,0,01/05/2022,DIR,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\LOGAN.JPG,LASH OVERSIZED PILLOW - GREY,PILLOW,PILLOW,LOGAN-020-070,0,0,3.11,A,12/7/2023 00:00:00,GAN,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,070, , , ,FG  ,CORE      ,CORE
LOGAN,020,GREY,,070  ,S,F ,2021,ATH ,CDL,3036,01/05/2024,DIR,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\LOGAN.JPG,LASH OVERSIZED PILLOW - GREY,PILLOW,PILLOW,LOGAN-020-070,0,0,3.11,A,12/7/2023 00:00:00,GAN,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,070, , , ,FG  ,CORE      ,CORE
LOGAN,020,GREY,,070  ,S,F ,2021,ATH ,CDL,0,04/05/2023,DIR,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\LOGAN.JPG,LASH OVERSIZED PILLOW - GREY,PILLOW,PILLOW,LOGAN-020-070,0,0,3.11,A,12/7/2023 00:00:00,GAN,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,070, , , ,FG  ,CORE      ,CORE
LOGAN,020,GREY,,070  ,S,F ,2021,ATH ,CDL,0,09/26/2023,DIR,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\LOGAN.JPG,LASH OVERSIZED PILLOW - GREY,PILLOW,PILLOW,LOGAN-020-070,0,0,3.11,A,12/7/2023 00:00:00,GAN,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,070, , , ,FG  ,CORE      ,CORE
LOGAN,201,ESPRESSO,,070  ,S,F ,2021,ATH ,CDL,0,,DIR,ON HAND,1,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\LOGAN.JPG,LASH OVERSIZED PILLOW - COFFEE,PILLOW,PILLOW,LOGAN-201-070,0,0,3.11,A,9/4/2023 00:00:00,GAN,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,070, , , ,FG  ,CORE      ,CORE
LOGAN,201,ESPRESSO,,070  ,S,F ,2021,ATH ,CDL,112,01/05/2024,DIR,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\LOGAN.JPG,LASH OVERSIZED PILLOW - COFFEE,PILLOW,PILLOW,LOGAN-201-070,0,0,3.11,A,9/4/2023 00:00:00,GAN,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,070, , , ,FG  ,CORE      ,CORE
LOGAN,201,ESPRESSO,,070  ,S,F ,2021,ATH ,CDL,0,04/05/2023,DIR,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\LOGAN.JPG,LASH OVERSIZED PILLOW - COFFEE,PILLOW,PILLOW,LOGAN-201-070,0,0,3.11,A,9/4/2023 00:00:00,GAN,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,070, , , ,FG  ,CORE      ,CORE
LOGAN,240,TAUPE,,070  ,S,F ,2021,ATH ,CDL,0,,DIR,ON HAND,1,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\LOGAN.JPG,LASH OVERSIZED PILLOW - TAUPE,PILLOW,PILLOW,LOGAN-240-070,0,0,3.12,A,12/7/2023 00:00:00,GAN,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,070, , , ,FG  ,CORE      ,CORE
LOGAN,240,TAUPE,,070  ,S,F ,2021,ATH ,CDL,0,01/05/2024,DIR,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\LOGAN.JPG,LASH OVERSIZED PILLOW - TAUPE,PILLOW,PILLOW,LOGAN-240-070,0,0,3.12,A,12/7/2023 00:00:00,GAN,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,070, , , ,FG  ,CORE      ,CORE
LOGAN,240,TAUPE,,070  ,S,F ,2021,ATH ,CDL,0,09/26/2023,DIR,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\LOGAN.JPG,LASH OVERSIZED PILLOW - TAUPE,PILLOW,PILLOW,LOGAN-240-070,0,0,3.12,A,12/7/2023 00:00:00,GAN,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,070, , , ,FG  ,CORE      ,CORE
LOGAN,280,IVORY,,070  ,S,F ,2021,ATH ,CDL,0,,DIR,ON HAND,1,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\LOGAN.JPG,LASH OVERSIZED PILLOW - IVORY,PILLOW,PILLOW,LOGAN-280-070,0,0,3.09,A,12/7/2023 00:00:00,GAN,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,070, , , ,FG  ,CORE      ,CORE
LOGAN,280,IVORY,,070  ,S,F ,2021,ATH ,CDL,0,01/05/2022,DIR,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\LOGAN.JPG,LASH OVERSIZED PILLOW - IVORY,PILLOW,PILLOW,LOGAN-280-070,0,0,3.09,A,12/7/2023 00:00:00,GAN,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,070, , , ,FG  ,CORE      ,CORE
LOGAN,280,IVORY,,070  ,S,F ,2021,ATH ,CDL,6352,01/05/2024,DIR,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\LOGAN.JPG,LASH OVERSIZED PILLOW - IVORY,PILLOW,PILLOW,LOGAN-280-070,0,0,3.09,A,12/7/2023 00:00:00,GAN,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,070, , , ,FG  ,CORE      ,CORE
LOGAN,280,IVORY,,070  ,S,F ,2021,ATH ,CDL,2364,04/18/2023,AZ ,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\LOGAN.JPG,LASH OVERSIZED PILLOW - IVORY,PILLOW,PILLOW,LOGAN-280-070,0,0,3.09,A,12/7/2023 00:00:00,GAN,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,070, , , ,FG  ,CORE      ,CORE
LOGAN,280,IVORY,,070  ,S,F ,2021,ATH ,CDL,0,05/09/2023,DIR,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\LOGAN.JPG,LASH OVERSIZED PILLOW - IVORY,PILLOW,PILLOW,LOGAN-280-070,0,0,3.09,A,12/7/2023 00:00:00,GAN,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,070, , , ,FG  ,CORE      ,CORE
LOGAN,280,IVORY,,070  ,S,F ,2021,ATH ,CDL,0,09/26/2023,DIR,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\LOGAN.JPG,LASH OVERSIZED PILLOW - IVORY,PILLOW,PILLOW,LOGAN-280-070,0,0,3.09,A,12/7/2023 00:00:00,GAN,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,070, , , ,FG  ,CORE      ,CORE
LOGAN,410,NAVY,,070  ,S,F ,2022,ATH ,CDL,0,,DIR,ON HAND,1,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\LOGAN.JPG,LASH OVERSIZED PILLOW - BLUE PEONY,PILLOW,PILLOW,LOGAN-410-070,0,0,3.03,A,7/2/2023 00:00:00,GAN,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,070, , , ,FG  ,CORE      ,CORE
LOGAN,410,NAVY,,070  ,S,F ,2022,ATH ,CDL,0,01/05/2024,DIR,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\LOGAN.JPG,LASH OVERSIZED PILLOW - BLUE PEONY,PILLOW,PILLOW,LOGAN-410-070,0,0,3.03,A,7/2/2023 00:00:00,GAN,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,070, , , ,FG  ,CORE      ,CORE
LOGAN,441,AQUA,,070  ,S,F ,2021,ATH ,CDL,0,,DIR,ON HAND,1,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\LOGAN.JPG,LASH OVERSIZED PILLOW - MINERAL,PILLOW,PILLOW,LOGAN-441-070,0,0,3.13,A,12/7/2023 00:00:00,GAN,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,070, , , ,FG  ,CORE      ,CORE
LOGAN,441,AQUA,,070  ,S,F ,2021,ATH ,CDL,840,01/05/2024,DIR,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\LOGAN.JPG,LASH OVERSIZED PILLOW - MINERAL,PILLOW,PILLOW,LOGAN-441-070,0,0,3.13,A,12/7/2023 00:00:00,GAN,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,070, , , ,FG  ,CORE      ,CORE
LOGAN,441,AQUA,,070  ,S,F ,2021,ATH ,CDL,0,04/05/2023,DIR,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\LOGAN.JPG,LASH OVERSIZED PILLOW - MINERAL,PILLOW,PILLOW,LOGAN-441-070,0,0,3.13,A,12/7/2023 00:00:00,GAN,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,070, , , ,FG  ,CORE      ,CORE
LOGAN,441,AQUA,,070  ,S,F ,2021,ATH ,CDL,0,09/26/2023,DIR,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\LOGAN.JPG,LASH OVERSIZED PILLOW - MINERAL,PILLOW,PILLOW,LOGAN-441-070,0,0,3.13,A,12/7/2023 00:00:00,GAN,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,070, , , ,FG  ,CORE      ,CORE
